,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,28,0,0,0
6125380,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6125385,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125389,1,5,0,0,0,0,2,0,0,0,3,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6125398,2,4,0,0,0,0,10,1,0,0,14,8,2,5,1,1,3,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0
6125404,1,5,0,0,0,0,0,1,0,0,5,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6125416,3,3,0,0,0,0,8,0,0,0,15,8,2,11,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
6125421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6125422,1,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0
6125423,1,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125429,2,4,0,0,0,0,3,1,0,0,10,4,2,5,0,0,9,2,0,0,0,0,0,0,1,1,1,1,21,0,0,0
6125430,1,5,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125441,1,5,0,0,0,0,2,0,0,0,6,2,1,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6125448,2,4,0,0,0,0,4,1,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125463,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125466,2,0,0,0,0,0,2,1,0,0,18,13,1,5,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
6125467,1,5,0,0,0,0,1,1,0,0,4,3,1,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6125475,1,5,0,0,0,0,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125476,1,5,0,0,0,0,0,0,0,0,4,4,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
6125481,4,0,1,1,0,0,40,14,0,1,34,13,3,38,0,0,3,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0
6125482,3,0,0,0,0,0,1,0,0,0,2,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6125483,2,4,0,0,0,0,7,0,1,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125487,2,4,0,0,0,0,7,8,0,2,17,8,2,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6125488,5,0,0,0,0,0,27,25,0,0,93,42,4,6,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
6125489,1,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125494,3,0,0,0,0,0,3,8,0,0,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125500,1,5,0,0,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6125501,3,2,0,0,0,0,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6125509,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
6125521,2,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0
6125523,4,1,0,0,0,0,2,0,0,0,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125525,3,0,0,0,0,0,4,0,1,0,9,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125534,3,2,0,0,0,0,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
6125539,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,2
6125546,3,0,0,0,0,0,5,1,0,0,21,6,3,17,0,0,6,2,0,0,0,0,2,7,1,1,1,1,111,0,0,0
6125553,5,0,1,1,0,0,15,9,5,1,43,23,3,27,0,0,3,2,0,0,0,0,1,1,2,4,1,1,60,1,1,1
6125558,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,19,0,0,0
6125566,1,5,0,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125568,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125576,1,5,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125582,1,5,0,0,0,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125593,1,5,0,0,0,0,0,1,0,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125599,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,148,0,0,0
6125608,1,5,0,0,0,0,5,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125611,2,4,0,0,0,0,3,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6125615,1,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125618,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,445,0,0,0
6125622,1,5,0,0,0,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125623,4,0,0,0,0,1,3,0,0,0,4,3,2,1,4,2,4,2,2,1,5,2,3,15,2,4,0,0,0,1,1,1
6125627,3,3,0,0,0,0,21,10,0,1,13,8,3,15,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125657,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,689,0,0,0
6125660,4,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125666,2,3,0,0,0,0,6,0,3,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125679,1,5,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125685,1,5,1,1,0,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,2,0,0,0,0,0,0
6125688,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6125690,1,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125695,2,4,0,0,0,0,1,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6125698,1,5,0,0,0,0,1,0,0,0,10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125702,2,4,0,0,0,0,2,3,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125710,1,5,0,0,0,0,2,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125714,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125720,2,4,0,0,0,0,3,0,0,0,16,11,2,13,0,0,2,1,0,0,4,2,2,2,2,2,0,0,0,0,0,0
6125724,6,0,0,0,0,0,3,0,0,0,2,1,1,3,10,3,3,2,0,0,0,0,3,37,1,1,0,0,0,1,1,1
6125733,2,4,0,0,0,0,2,0,0,0,16,6,2,5,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0
6125734,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6125735,1,5,1,1,0,0,10,0,0,0,6,3,1,11,0,0,1,1,0,0,0,0,1,2,1,1,0,0,0,1,1,1
6125746,2,3,0,0,0,0,2,1,0,0,2,2,1,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125753,1,5,0,0,0,0,10,1,0,0,5,3,1,11,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6125756,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0
6125757,1,5,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125765,1,5,0,0,0,0,5,2,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125773,2,3,0,0,0,0,16,5,0,0,14,13,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125776,2,4,0,0,0,0,5,4,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125783,1,5,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
6125786,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6125789,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,3,1,1,1,1,0,0,0,0,0,0,0,63,116,6
6125790,1,5,0,0,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125793,3,1,0,0,0,0,18,4,2,0,24,8,2,4,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
6125794,2,2,0,0,0,0,2,3,0,0,4,2,2,2,0,0,5,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0
6125798,2,4,1,1,0,0,16,3,3,1,21,7,2,28,0,0,2,1,0,0,3,1,2,7,0,0,0,0,0,0,0,0
6125800,1,5,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125801,3,2,0,0,0,0,1,1,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125805,4,1,0,0,0,0,14,9,0,0,27,11,4,23,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,1,1
6125812,1,5,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125814,3,2,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125818,2,4,0,0,0,0,1,0,0,0,5,3,2,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125837,1,5,0,0,0,0,1,0,0,0,3,2,1,4,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6125842,3,0,0,0,0,0,22,1,4,0,18,3,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125843,1,5,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125848,1,5,0,0,0,0,1,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125858,1,5,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
